500,100,480.858387
500,200,1016.125249
500,300,1457.916883
500,400,1983.174279
500,500,2468.172037
500,600,2883.699096
500,700,3460.758649
500,800,4020.665328
500,900,4547.51674
500,1000,5031.147945
