2298.59,6357.75,11454.5,18359.9,34906.6,63076.9,4.74927e+09,2.35005e+10,2.62419e+10,141583,744691,1.82906e+06,199.229,284.934,730.046,-7.4821,-12.7238,-19.0449,3.14885,6.64758,10.1463,107.119,307.964,432.947,168.465,353.686,533.231,-1922.28,-3110.45,-4254.01,-1913.14,-1994.71,-3663.13,2.5219,6.63744,11.4115,-3.94244,-4.13958,-6.56545,-4.86272,-10.2657,-15.6688,2.32674e+08,1.70814e+09,4.21614e+09,2115.01,13260.1,18164.9,17872.7,33824,73584.3,131.939,427.629,769.894
3223.3,5770.13,9767.92,17221.2,50340.6,69460.6,4.67349e+09,1.71661e+10,3.27638e+10,98397.3,835754,1.53493e+06,252.411,549.474,594.212,-7.02636,-12.1531,-19.9678,3.14885,6.64758,10.1463,113.126,275.212,477.265,145.999,364.771,549.107,-1860.56,-2746.95,-4577.9,-1105.75,-941.373,-3904.28,2.99224,6.38489,10.7535,-2.33417,-3.61854,-6.6813,-4.86272,-10.2657,-15.6688,3.71463e+08,8.73155e+08,5.59944e+09,5364.37,8855.7,20608.4,13174.1,27671.7,65294.1,139.213,378.826,710.368
2584.13,6334.61,11223.5,18152.4,47343.7,68270.9,3.04463e+09,1.60252e+10,2.68547e+10,130774,798534,1.90739e+06,219.469,394.538,606.198,-6.8824,-12.1179,-18.2564,3.14885,6.64758,10.1463,113.98,286.624,469.11,135.818,353.325,547.898,-1797.07,-3768.87,-3271.31,-1492.87,-1856.91,-2254.98,2.11348,7.42661,11.3454,-3.71322,-4.38884,-5.28303,-4.86272,-10.2657,-15.6688,2.03027e+08,1.44532e+09,5.62809e+09,1549.59,5924.9,20430.5,13391.4,31157.5,61156.1,138.468,401.065,596.005
3081.84,6617.67,10409.2,12177.5,37710.5,62935.1,4.94233e+09,2.27813e+10,3.23019e+10,157736,611358,1.76291e+06,246.597,431.688,569.226,-6.68392,-12.4245,-18.0056,3.14885,6.64758,10.1463,121.71,268.407,473.743,152.484,360.51,531.404,-3334.48,-2365.68,-4255.26,-1216.71,-1616.03,-3174.37,2.67165,7.02747,9.94075,-3.68814,-5.40311,-6.12526,-4.86272,-10.2657,-15.6688,2.30323e+08,2.28664e+09,3.71358e+09,4339.27,8940.2,26457.8,6968.99,40910.1,65760.7,101.418,393.762,698.912
3249.28,6647.09,10671.9,13443.2,37023.8,65031.5,7.60019e+09,1.54971e+10,2.28145e+10,152327,846925,1.88953e+06,253.265,383.716,706.119,-6.84399,-12.7963,-17.677,3.14885,6.64758,10.1463,120.066,287.287,439.297,160.608,336.432,554.227,-2239.33,-2048.84,-4729.29,-1618.28,-894.344,-2542.45,2.94673,6.56732,11.7754,-3.23764,-4.72161,-6.9985,-4.86272,-10.2657,-15.6688,2.95693e+08,1.85235e+09,5.02429e+09,3326.86,13082.6,21888.6,17704.5,17388.2,65146.2,118.567,387.757,723.052
2497.92,6340.39,10564.6,14163.5,37770.9,63775,4.24571e+09,1.73695e+10,2.96335e+10,135144,799472,1.89178e+06,181.644,513.078,618.462,-6.19144,-11.6394,-20.0069,3.14885,6.64758,10.1463,113.159,288.902,485.9,163.075,330.938,560.324,-2401.08,-2025.74,-3170.54,-1164.92,-1592.92,-1657.85,2.138,6.76403,11.5188,-3.44468,-4.18849,-6.76612,-4.86272,-10.2657,-15.6688,2.31171e+08,1.44065e+09,5.48688e+09,2985.67,9837.84,19577.9,19826.1,42165.8,66809.2,169.301,362.076,527.704
2812.66,7586.01,10654.4,15241.4,44602.2,68497,4.18648e+09,1.4862e+10,2.65632e+10,160671,705002,1.80805e+06,228.823,363.709,636.429,-7.64453,-12.8407,-17.8064,3.14885,6.64758,10.1463,108.018,282.517,404.56,160.736,369.523,542.686,-1942.83,-2715.65,-2755.99,-1116.71,-1417.54,-1071.08,3.28477,6.81827,11.6043,-2.89515,-4.43022,-6.71928,-4.86272,-10.2657,-15.6688,2.65874e+08,1.26487e+09,3.52884e+09,4375.8,4994.02,22797.3,15732.1,46018.2,59538.5,148.829,361.383,603.203
2729.22,6579.99,10395,17732.6,37434,64611.6,9.91061e+09,2.19178e+10,3.42183e+10,140440,622681,2.01686e+06,306.781,582.742,659.993,-5.57703,-12.2229,-18.4861,3.14885,6.64758,10.1463,114.748,287.218,446.103,159.477,355.463,549.528,-1722.64,-1411.63,-3384.64,-1410.43,-1857.88,-2520.01,2.26095,5.92477,11.6241,-2.71963,-5.25589,-5.86524,-4.86272,-10.2657,-15.6688,3.68093e+08,2.21229e+09,5.71735e+09,2119.8,13953.6,20889.1,13997.8,33154.4,68985.7,144.533,387.229,702.094
2542.96,6455.77,10949.3,14598.5,41241.1,60149.4,6.40174e+09,1.90541e+10,3.32362e+10,108866,778213,1.83462e+06,223.365,523.721,582.264,-7.15596,-12.3039,-18.8441,3.14885,6.64758,10.1463,135.305,280.866,440.396,157.028,343.337,545.206,-1353.39,-2509.41,-2720.8,-1798.06,-1339.52,-1870.21,2.18523,6.67607,11.9783,-3.3454,-5.23903,-5.6804,-4.86272,-10.2657,-15.6688,2.0704e+08,2.14118e+09,4.03306e+09,3341.2,17769.8,25698.1,17111.9,38597.9,58558.1,146.308,420.128,597.779
2491.89,6444.39,9697.54,13629.7,42743,73501.3,5.96271e+09,9.86317e+09,2.71011e+10,145064,713283,2.1159e+06,214.154,400.869,517.723,-6.23846,-12.5507,-18.2531,3.14885,6.64758,10.1463,73.8983,286.481,506.405,151.717,349.662,511.987,-1492.13,-2047.1,-2473.67,-953.962,-986.691,-2008.38,2.70735,5.82901,9.95867,-3.97383,-3.69484,-5.52447,-4.86272,-10.2657,-15.6688,1.97049e+08,1.59817e+09,3.84834e+09,2561.16,10052.4,19902.7,13146.1,40600.7,62062.6,121.575,408.242,675.721
3045.61,6336.89,11305.6,9213.45,48554.4,70322.8,2.46933e+09,1.7583e+10,2.63209e+10,178357,644296,1.78888e+06,199.685,500.073,480.762,-7.78209,-14.0619,-21.9547,3.14885,6.64758,10.1463,131.238,296.631,464.247,165.157,332.365,496.233,-1862.14,-2633.47,-4836.29,-1302.91,-1130.4,-1725.84,3.16587,6.73045,12.3545,-2.84713,-5.69292,-5.23737,-4.86272,-10.2657,-15.6688,1.40333e+08,1.5606e+09,5.17178e+09,2405.39,11258.4,22257.4,11703.4,47737.8,69242.3,163.21,363.623,750.304
2686.3,6228.28,9682.7,21464.6,40303.2,74822.7,3.04333e+09,1.64788e+10,3.1343e+10,119437,572213,1.99064e+06,145.325,480.116,741.955,-7.59962,-12.0797,-17.8294,3.14885,6.64758,10.1463,121.186,257.62,456.653,163.576,345.052,571.676,-1406.3,-3352.23,-2822.37,-978.686,-2200.37,-968.534,2.77305,7.43973,10.6265,-3.0157,-3.82361,-6.61189,-4.86272,-10.2657,-15.6688,8.01147e+07,1.53535e+09,4.07469e+09,2606.59,14137.5,17765.9,16535.2,35605.7,70812.5,119.784,424.964,648.725
2631.1,6899.53,10706.1,18757.3,49404.9,54920.8,1.72952e+09,1.78347e+10,2.38633e+10,171455,717198,1.91495e+06,219.312,390.332,851.197,-6.79339,-13.312,-20.1809,3.14885,6.64758,10.1463,117.606,318.973,469.851,140.224,297.387,550.202,-1447.11,-2952.19,-3231.68,-960.369,-1217.44,-2088.82,3.52986,6.95455,11.7839,-2.89146,-5.54276,-6.32794,-4.86272,-10.2657,-15.6688,4.40693e+08,9.95787e+08,5.60572e+09,4386.76,11555.7,20998.9,13487.2,35254.7,69721.1,146.61,359.158,640.555
2453.15,5318.21,9984.19,21380.6,37682.4,68546.4,7.16707e+09,1.46963e+10,3.17844e+10,91914.2,732572,1.93178e+06,295.8,513.366,650.665,-7.59782,-11.405,-19.0514,3.14885,6.64758,10.1463,100.925,300.827,394.461,167.177,319.213,517.608,-1754.34,-2786.27,-3865.48,-1121.73,-705.757,-1569.71,2.77457,6.61375,10.6351,-3.00106,-4.25544,-5.81212,-4.86272,-10.2657,-15.6688,5.06857e+08,1.74323e+09,5.62958e+09,3966.37,6988.77,21944.8,14212.2,28473.9,70893.5,121.996,352.429,813.329
2915.64,7102.58,10461.8,17113.8,39752.9,66801.5,2.56814e+09,6.38557e+09,2.94021e+10,155825,738492,1.99166e+06,192.714,307.292,598.814,-6.79961,-11.8557,-17.3132,3.14885,6.64758,10.1463,114.266,289.992,481.209,151.092,357.352,531.087,-2198.52,-2853.2,-4403.95,-945.627,-1575.85,-2120.9,2.76657,6.25257,10.8609,-3.47497,-5.20064,-5.70006,-4.86272,-10.2657,-15.6688,2.39922e+08,1.55382e+09,4.58744e+09,2440.44,11423.1,18729,15992.3,40476.5,74724.1,67.8364,403.436,624.719
2300.43,6847.87,10525.9,15101.1,35703.9,71133.3,7.98707e+09,1.45588e+10,3.48809e+10,155864,719696,1.828e+06,268.145,413.443,660.938,-6.19088,-12.7282,-19.3943,3.14885,6.64758,10.1463,108.555,286.06,468.211,138.356,360.824,553.152,-1276.18,-1941.2,-3434,-1640.22,-1645.2,-1903.83,3.04751,6.94119,12.5396,-2.99056,-4.92511,-5.87278,-4.86272,-10.2657,-15.6688,3.06208e+08,1.97726e+09,4.56537e+09,2682.04,16390,21929.3,15653.6,41299.3,63738.8,134.039,470.669,632.062
2507.32,6966.56,11083.5,15732,47163.5,66065.6,4.1522e+09,2.25949e+10,3.7634e+10,140956,761395,1.87428e+06,148.698,447.453,419.139,-6.59171,-12.595,-18.4443,3.14885,6.64758,10.1463,133.689,271.953,460.903,160.573,352.087,547.101,-2012.38,-2026.11,-3701.6,-1203.99,-1422.85,-2037.63,2.78308,6.78659,10.7363,-2.88258,-4.23539,-6.62808,-4.86272,-10.2657,-15.6688,3.12957e+08,1.94661e+09,5.0616e+09,3137.26,12726.7,21337.3,14649.8,42712.7,61654,159.546,460.813,652.143
3228.04,6935.1,9250.74,20339.6,41732,73017.9,1.89207e+09,7.82762e+09,2.82452e+10,137015,912940,1.89095e+06,275.217,500.293,437.246,-7.6666,-13.5503,-19.5695,3.14885,6.64758,10.1463,124.104,300.376,521.292,163.942,351.175,540.68,-2341.61,-3374.76,-3521.07,-1181.23,-1147.44,-1472.48,3.26187,6.81527,10.2315,-2.9513,-3.71098,-5.3301,-4.86272,-10.2657,-15.6688,3.6869e+08,2.63061e+09,5.46088e+09,5468.07,7826.41,23125.1,9350.63,35204.6,77672.2,118.079,391.817,676.978
2653.71,6892.65,10220.5,19359.5,32988.5,70921.7,4.33193e+09,2.41819e+10,2.36411e+10,184738,684169,1.9703e+06,203.959,261.655,720.237,-6.8525,-15.3801,-18.6244,3.14885,6.64758,10.1463,119.666,304.684,459.816,161.335,342.056,547.145,-880.228,-3226.08,-2622.25,-1190.15,-1503.64,-1947.22,3.08278,6.97331,11.6655,-2.31483,-5.03189,-7.06932,-4.86272,-10.2657,-15.6688,3.21036e+08,2.17765e+09,4.66492e+09,5311.25,17098.7,22442.2,12870.7,45239.2,63479.2,156.19,409.342,495.449
3207.72,6995.52,10135.8,16745.9,45741.9,77688.8,2.64969e+09,1.90448e+10,2.1226e+10,173243,767155,1.58683e+06,122.007,455.569,762.134,-6.71366,-12.471,-18.92,3.14885,6.64758,10.1463,112.937,298.441,486.895,165.551,329.513,547.872,-2418.67,-2291.21,-4415.14,-1188,-2227.02,-1754.28,2.85215,5.80689,11.3008,-3.14547,-6.84111,-7.09014,-4.86272,-10.2657,-15.6688,1.88904e+08,1.673e+09,5.85559e+09,3207.95,13909.1,24180.3,11593.5,43902.3,67152.4,105.944,419.047,498.45
