-227.262,77.9552,20.5056,125.053,306.218,-264.326,-114.603,-450.941,-11.3933,-197.841,-373.301,-427.321,-191.742,-382.267,449.008,-499.304,321.73,-135.074,-451.721,-23.4226
-198.513,362.719,394.567,-171.096,-230.873,-411.686,-435.68,-154.775,-415.634,-200.316,374.6,325.136,-358.07,-115.121,445.314,-194.788,296.697,-199.588,-185.741,269.806
-502.525,-472.468,-46.1326,-139.514,-70.5581,149.949,-360.088,169.595,160.943,279.719,-183.983,-430.535,229.173,163.547,-294.76,-179.427,-161.21,-146.248,-445.748,-229.904
-483.73,-257.399,-401.365,487.788,299.324,118.564,257.676,221.574,478.625,111.177,-425.425,268.92,258.639,136.006,-386.44,-302.526,449.818,-181.955,311.325,-195.593
-214.419,88.4423,-195.213,-447.814,118.091,22.9247,-213.664,-440.214,-38.6866,172.689,16.1972,-4.71857,251.958,285.907,-293.29,499.518,-434.168,-20.5848,386.213,303.57
227.041,234.987,496.205,-409.098,181.32,-369.527,-414.569,456.397,-137.907,122.969,314.035,50.4513,-141.628,362.894,-191.759,-395.326,-373.443,-370.696,273.19,-393.758
125.468,374.02,-219.312,-283.702,475.735,40.7225,-251.546,-170.524,158.397,-90.7813,284.628,4.92918,292.482,-408.928,510.949,105.138,-377.731,-97.4722,-394.978,-420.075
-406.026,-413.194,182.674,370.747,-110.152,126.266,108.575,-464.946,156.563,-157.776,198.369,-442.325,258.898,-69.92,-108.878,318.758,270.243,-416.843,287.382,-251.913
-148.079,-193.514,143.111,302.067,90.4954,144.344,205.162,-41.4217,-138.73,-86.0723,434.136,-1.53357,-372.785,302.121,-474.834,-419.183,132.41,-6.58399,-430.297,-57.1343
-62.9142,-215.945,-112.179,489.827,-429.52,-446.422,275.218,-157.587,315.873,277.994,342.187,-88.0675,-379.198,-315.218,-425.979,-394.997,-459.763,-69.8844,12.8412,507.713
-412.99,-200.607,238.481,103.572,238.891,-261.487,145.131,229.592,-189.485,220.291,-407.377,67.1678,509.858,351.763,-179.79,199.805,-143.059,-64.0986,156.395,299.115
-244.494,251.358,-111.619,270.194,281.304,-185.615,465.97,0.845694,270.807,-154.092,245.205,-478.922,40.441,-426.641,-187.006,153.612,-439.554,-181.743,219.021,93.5579
-485.803,-393.663,159.683,-174.788,182.085,219.441,133.902,313.709,-380.662,231.887,-58.1219,4.67819,305.091,131.675,-255.94,-401.259,23.2775,159.643,-161.822,-1.53522
131.938,201.364,-12.6409,-70.2018,-172.142,-377.304,153.349,-112.199,-427.877,-68.3396,365.86,-458.009,-412.782,11.9051,120.011,-454.675,-141.174,84.4997,363.636,-247.316
291.105,97.6767,475.588,-382.356,260.068,39.7916,354.402,-451.395,46.3805,7.50057,456.103,30.5136,-254.218,-10.2432,501.089,319.574,-158.851,277.793,-217.423,-53.8266
82.5564,116.293,154.49,-289.964,-443.653,-17.1246,87.9021,-505.473,-268.086,-473.472,6.51307,325.375,-403.187,-117.81,483.457,498.888,-440.083,-380.7,-5.26814,280.651
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.7953,-12.285,66.5136,-30.1564,-46.9023,38.8949,-87.764,-18.5701,-32.2305,55.5695,9.27193,3.08059,-93.6499,-25.6009,92.6828,-29.8733,37.624,25.107,-15.0667,33.6276
-52.6666,-24.1824,-63.7863,38.9355,7.46533,-24.791,39.984,66.6445,-15.0377,96.2784,18.9073,-42.0941,-39.1913,8.25424,-21.6725,22.1554,73.6067,-26.1279,-50.4181,-68.0712
-0.816966,13.3033,24.8467,73.7684,-23.2141,77.3485,64.6971,27.2315,14.9312,-35.8836,-92.6699,19.8626,57.1698,-10.5332,-28.7704,51.2611,-63.1586,-19.0994,52.2957,64.6969
86.0468,42.0227,63.6982,66.7411,-34.6978,27.3533,-83.1124,-30.0815,-42.4488,21.3193,24.4238,-26.786,1.9389,25.5166,29.0756,13.0622,-9.24885,-30.3608,-28.3267,76.7276
-12.8705,12.0174,63.9641,38.9629,2.88184,-41.2005,-47.1873,-11.4797,44.9643,36.7664,2.04186,-74.079,6.14465,19.0041,-66.1694,-48.0778,75.0383,-99.1731,34.7402,23.3287
-31.3966,-19.4606,72.1678,60.9111,43.1788,73.6196,9.35852,9.96643,26.9479,-96.5208,16.637,49.3312,-27.8996,10.6237,-0.547,-25.4372,-43.1469,-18.0479,57.7481,38.6207
56.0994,14.2624,-8.25544,-83.2452,-70.8783,1.92437,-70.7362,-72.2854,-36.3933,-14.8408,13.1194,60.1751,-44.2822,30.0058,-94.6213,7.74943,-16.833,20.436,-20.3238,-66.6355
15.8842,-36.82,-19.3046,18.0341,-59.1964,53.4297,27.5493,5.8736,37.1078,-68.2854,-39.7151,23.6329,13.6059,-34.2796,-78.0074,-61.591,-32.0424,39.6742,-54.691,18.6234
-24.8797,-26.7793,19.0783,-29.0521,40.7412,84.132,-3.3171,44.1519,82.7763,5.23757,11.6967,5.41421,6.69649,23.9998,63.9622,34.8189,-99.3502,17.7393,60.6931,20.9417
54.0832,-48.7999,-43.0999,-39.2792,-36.8365,-1.00504,-7.38889,-26.0994,32.9219,54.4712,-9.81124,-60.683,-83.0683,18.1994,19.099,-50.5104,27.0303,-42.7788,-58.0908,14.9435
11.0824,70.6725,-80.9759,52.746,3.82469,18.0243,-39.8112,6.66015,38.6525,-0.735168,3.0937,-31.9637,-19.2931,51.3201,-41.7297,50.0334,-90.4845,-4.39237,9.36281,20.2537
-56.8549,52.2602,-12.0121,-6.24185,-60.5833,52.3439,-93.4768,-52.0883,-19.6929,-0.932107,24.4132,0.534095,32.6953,-32.0238,-99.4405,55.1137,61.1129,-59.5525,-16.6211,-52.6256
57.6124,-52.9637,23.4406,12.6675,48.7379,-53.2877,93.9661,-19.7923,85.8565,27.6439,-61.745,4.80084,52.5655,85.8144,0.931549,17.1786,-38.0561,14.7854,-13.8269,42.6705
-32.2843,-14.546,-27.7552,-32.2491,28.0313,42.3354,31.8725,59.3892,8.41869,-21.6642,82.4865,50.9139,-33.8789,-11.0087,12.9304,-11.3877,-61.4392,90.7109,-52.3009,-35.8386
-13.4517,-5.48012,-23.9866,-52.4114,45.9107,-91.3913,34.6141,-33.7775,18.0351,-18.7728,4.4108,-3.7986,-6.19253,-72.7932,52.3937,-7.58502,-69.9442,56.4565,-41.2296,-45.3927
-39.134,56.4179,-23.1534,66.6291,-22.9866,-20.6457,-15.6772,76.3649,-14.0209,-10.7251,30.2991,-18.8822,-18.626,19.7598,-76.2072,31.4947,0.827091,-44.7906,-83.9687,53.556
-2.31314,-79.9011,-75.9848,-78.8356,-60.0942,-6.11416,-31.5137,-3.86428,12.3741,7.08216,-23.3781,3.99079,33.0928,-29.2036,-2.8337,85.1617,-74.3588,-53.4799,-54.0208,16.8914
23.8382,10.5091,-21.3038,57.8096,82.5939,16.1695,4.25994,-13.8012,67.3421,66.545,-39.585,-3.54289,28.6183,-63.1146,32.8914,22.8178,-61.3101,-38.522,-58.6447,-6.16093
21.6688,-19.8988,-12.5864,-2.38085,-9.91368,48.5366,-49.2202,-68.2259,-88.6134,36.5378,-37.9025,55.4152,-20.8303,63.3574,97.9597,-25.3217,10.8043,-21.4589,41.4919,-1.02895
3.57321,-48.9403,54.4249,9.5087,9.33314,46.6118,25.7153,13.7801,-47.5345,-58.2118,73.732,31.1624,89.3833,-7.49544,17.1738,-34.2144,-1.93851,-54.1106,5.86097,98.1774
-9.72589,71.7642,82.7159,38.0038,-20.0298,47.1251,16.5612,-67.1441,-0.48117,-13.5568,-35.5886,97.2362,-51.8863,78.441,30.0498,31.1806,-10.8034,57.9247,48.4051,13.3422
-55.61,30.0639,51.96,60.5766,19.5871,16.6872,1.28639,23.7188,54.5995,-54.9706,68.8273,3.82431,-46.8898,74.7397,54.444,47.2528,-55.9775,-25.1132,-20.3249,28.2402
32.7104,-59.7773,-43.739,-47.9059,57.0565,-11.1901,-67.9574,59.2564,-51.5664,8.90804,-81.3026,-50.5509,-29.7038,24.2442,-63.7524,16.9379,52.3205,-82.6428,-23.4718,-34.6376
-4.10203,-47.6417,33.9048,2.12438,46.4561,31.0761,10.5807,-38.1636,-76.6984,4.65844,9.12791,36.2106,-62.903,-29.5997,63.9081,12.7423,95.485,30.2788,-29.1718,-47.8115
66.7969,70.4731,-15.1096,-96.1449,26.4194,-33.0928,18.3859,22.9561,-77.6826,28.4846,12.8936,33.3718,-5.90785,-19.1209,-14.3821,-24.0328,-55.3895,-25.7407,-70.6823,12.5262
11.5598,43.1208,9.16266,18.5237,35.0288,23.8188,96.4017,-38.8632,-10.9561,37.7731,-16.6509,-34.8309,30.9635,85.0725,-0.483265,-40.7172,70.8823,-35.2203,-39.0761,1.62727
-25.0151,8.79148,7.62939,95.8649,65.8901,-56.4293,-39.7898,-37.815,-79.6803,23.1218,-88.3685,-32.2347,2.02789,1.09476,29.2834,-55.8501,-16.1784,47.8211,46.3645,-47.553
-27.2529,52.1716,-37.5574,23.1829,-34.0987,-57.4888,-0.683678,-13.5304,-8.22355,-67.4227,81.0707,-75.2123,-29.9243,-35.2185,-43.9135,-64.7029,-45.345,35.1985,-31.1983,48.023
-5.20228,63.0488,76.6645,-26.69,18.9592,-4.28447,-11.6977,-54.1098,-17.4927,-42.3066,37.9746,57.1008,-59.588,10.2278,-79.7862,23.183,6.26386,13.011,25.7288,-26.9534
2.09285,64.8492,37.6672,-35.9723,20.5498,98.866,-21.8367,47.3732,58.3791,-53.2007,-60.1194,-9.71194,-27.1673,87.9851,-2.36518,-37.3041,51.9023,-10.5275,-17.5724,-54.4452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.845368,-40.6378,-12.6301,-57.929,3.69514,-15.7303,17.9799,69.9681,-14.3744,-54.1343,-76.1674,-7.92046,68.222,57.0578,33.6256,55.7167,-43.635,-25.4621,44.5083,74.997
-40.3026,-36.8386,-58.2747,6.54842,-67.0175,67.9448,62.0152,-34.0252,-56.6388,63.8751,-3.66707,71.2972,39.5627,49.3354,-78.0452,21.8215,-25.8312,-12.7942,14.0875,-30.3566
-14.9651,17.1979,81.1419,27.0847,44.9215,59.689,-72.6917,-52.3539,-43.7224,36.2613,36.7251,55.5517,53.8878,-5.72541,29.2139,-28.0641,-20.1649,-56.3322,-56.7987,97.9103
72.4421,39.745,10.2462,58.9714,63.6015,70.7135,27.7791,-57.3154,11.4204,-11.2859,58.525,17.0576,-71.6226,-0.188862,-0.784798,-19.0141,3.92235,9.40856,-8.74046,-95.884
57.9408,63.5987,-43.4513,-52.0055,92.2906,-21.5634,31.4468,15.3765,15.495,-29.2452,61.8356,-12.0652,33.1121,39.3812,43.6084,-48.8965,76.5951,-52.9945,33.1676,50.6022
-61.4079,-37.9482,50.4896,-40.6355,-26.4631,23.1196,-53.9921,-74.7008,-17.5142,9.33188,18.6325,18.1901,13.9384,3.8142,82.498,35.5548,12.0547,-24.1975,42.5934,13.7338
29.9544,-15.0202,-16.8123,67.7597,76.382,26.0844,26.1285,-32.0667,-12.3883,22.8938,-89.546,-55.4415,44.1649,-64.7242,3.71135,-30.4597,0.756897,-34.4231,-54.0871,17.4627
14.8436,35.0472,41.9933,-10.6971,17.494,76.2954,5.4588,44.1897,39.201,77.8501,-68.6863,7.10558,-42.2341,38.3829,-78.4787,-43.5323,-34.7372,-8.89715,45.1531,81.1573
30.5992,-0.581025,-13.6044,-55.6521,35.9219,63.5762,-51.5297,11.047,-74.2286,5.34374,-60.9413,-6.01989,9.53107,34.1775,91.474,21.9229,44.3193,-43.3819,-22.2451,-98.1936
72.2721,64.4765,43.6686,63.0262,-24.1568,-53.8996,0.966189,-40.6482,-23.7746,13.3633,65.7856,56.9571,2.35338,22.9754,-59.6174,90.9215,6.47514,48.425,10.2696,-52.1668
30.7121,61.4883,-56.7532,-31.0742,-17.2644,-72.765,-41.159,32.7127,69.3671,-59.2718,22.5781,-61.7212,-69.9091,-34.7151,76.7738,-82.966,62.753,32.2715,24.6775,94.4205
-74.9864,82.902,-70.3028,-51.9915,43.9738,70.0718,-27.0888,33.6574,56.1362,14.0016,43.3462,-40.9888,-26.6855,-48.3716,-26.5857,45.1869,-12.7592,-43.155,26.3033,-38.2794
29.3731,-3.55862,-57.1486,14.9433,-46.5887,21.3005,-83.1798,39.5843,-45.7319,-19.1078,-43.7984,61.3425,65.0492,35.0877,-4.14711,-24.4666,-2.52677,-7.29754,-85.4234,33.5673
-76.5547,15.1498,-39.3853,16.2689,-26.2866,-29.1063,-98.6866,-3.10683,38.064,-58.8837,68.1962,-12.6013,7.23225,11.1384,20.1298,45.4255,21.2069,-77.2178,-65.4358,6.04341
77.0095,49.4922,-46.5057,14.7507,-39.2285,66.7088,10.2193,-26.1599,-21.2247,-33.7544,24.8245,44.7812,-56.1579,4.81695,75.9949,61.158,-51.4282,23.941,-63.3712,-83.7348
19.0348,11.0151,5.71146,7.30432,78.4582,-28.0278,-81.331,9.23432,39.5703,-83.7878,-19.4414,-12.6362,18.1703,16.9105,-23.1674,-47.8909,-34.77,-74.403,-13.8548,-84.8419
47.8496,2.93836,-18.5118,17.511,68.3753,17.1673,-37.8676,-38.1927,76.5718,-7.14224,-48.0103,-55.3506,0.896227,-10.7453,32.4969,35.1921,-82.4614,38.745,64.2532,-36.5407
32.2682,56.1305,52.1799,8.20536,-73.0832,-27.0756,-36.4473,1.37424,19.1562,88.3461,-55.3214,-43.2004,-43.3288,-50.0337,-25.2413,92.7439,41.501,46.6512,44.3943,2.68229
76.5756,-40.9925,-13.2943,-49.9446,73.8627,9.93424,-15.2494,43.792,-90.9162,24.6592,-6.96671,5.50762,68.7625,-41.0822,61.6581,-30.3819,-33.0026,40.0874,-18.9746,8.48157
20.4925,53.9658,53.9181,27.5257,35.4307,-69.5527,61.8906,-9.11025,-60.8283,43.3603,-16.9098,-42.6994,-11.818,-45.7902,-28.6362,-61.6161,10.4831,-10.9485,39.0065,87.0342
4.24968,-76.7515,84.351,-5.13874,56.4544,-45.5142,-27.8913,-53.2709,-7.13348,-15.0363,-70.6385,-41.8501,-35.1882,-28.0988,12.2758,68.1613,-14.064,-21.7596,-61.5893,-66.6518
52.7773,-37.128,-18.4002,-6.07341,40.1452,-62.7972,-61.1585,-64.3264,36.7946,16.4222,23.2181,53.3044,31.262,-35.4557,89.8282,54.5307,20.0148,-65.8902,-17.0488,20.1017
-57.5636,53.125,88.528,84.3415,-44.6885,-32.4254,-35.7116,26.727,5.16632,-45.4928,-1.68808,-32.7078,53.2713,-68.6216,11.4262,37.2572,-4.08658,-31.7341,41.2549,26.1424
19.2955,-28.2922,58.374,-4.41127,5.10939,16.2383,56.6413,-62.5982,11.8455,61.6621,-69.6051,-52.4145,47.636,-15.4048,52.6273,-49.6682,-75.024,53.8946,-40.6118,-60.1127
-45.3743,49.4542,15.0634,20.1492,-31.5387,-15.2893,53.7615,60.3846,42.6868,-62.6873,29.0023,-42.4309,-4.77656,39.3864,-46.8266,-10.4008,26.212,22.2729,-28.979,9.72604
-11.7839,45.7608,-19.2148,49.8754,-19.9303,-5.38914,7.89999,30.4468,62.6919,-49.5855,3.16345,26.0097,-53.0313,26.4818,-32.5956,85.9602,63.4071,-10.102,74.8674,-73.4312
-41.1919,-7.09071,12.8898,-50.9139,-71.5018,-58.6946,21.2082,-93.7882,62.9105,27.6113,-23.3748,16.3475,50.9484,21.5793,49.872,-89.5642,8.60623,50.5617,-18.85,-89.299
56.4642,-46.4741,17.5159,-51.356,24.6643,19.7151,6.74434,-62.3942,-61.2782,10.6172,-30.2696,-1.14236,-33.7586,37.6849,-12.3743,-57.2791,56.1449,-27.6217,31.758,66.2714
-63.9233,-10.2191,10.5103,54.8693,-11.9725,28.2267,-55.3069,-74.5052,-14.0034,68.4011,30.368,46.8711,-66.8691,-26.2986,56.6743,33.4312,-77.0576,-79.5542,-77.7883,-66.9922
18.457,27.9553,-58.3529,-64.0171,16.4154,62.0831,-26.0907,86.7939,-29.1352,-14.0747,37.8162,48.7045,16.9296,-4.09814,39.0017,-68.4577,39.3236,-80.1174,-57.2347,-84.2344
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.598,13.3854,-19.0461,-15.1271,12.5293,21.203,21.3112,-6.57537,-2.13193,-11.7412,-6.12407,-13.7792,-17.2977,-28.0041,-14.2068,1.89035,7.74414,0.574443,-8.76694,-0.142565
6.07703,12.0093,-7.35799,12.8042,-25.6764,-10.7104,17.0096,1.56389,-17.5882,3.37083,13.1105,20.6403,-11.5115,15.2781,-3.52245,-8.58972,22.727,10.2973,-19.4488,-10.4163
-4.20705,17.4906,-21.2376,1.3889,-5.89298,12.8626,16.4336,-6.25044,-2.8852,-24.0482,-3.2978,-13.2176,-14.7931,-12.2138,16.4563,18.428,-4.89735,-15.1684,12.4748,-10.5786
16.4907,1.39432,10.6459,27.526,-27.5617,-18.0665,1.84933,-8.17646,-3.95342,-24.4018,3.99899,-13.1607,-22.8905,6.73502,-10.7892,-6.71034,3.32743,-6.54049,8.27067,2.82525
-14.4746,7.80477,3.2207,23.5842,-3.12156,-7.3395,17.3004,9.66217,12.8636,1.07374,1.68471,-18.0854,29.3359,4.49952,11.0397,2.86684,3.25272,29.8758,27.0896,-3.24313
7.83489,-6.80343,-0.474876,-16.5979,4.8733,-13.6472,-5.56152,16.7056,-1.80845,17.7454,-21.5887,-7.3112,15.215,25.5822,-0.9899,11.9386,-14.1827,-10.8507,17.5947,-18.3016
-17.5254,-12.8721,-4.50237,-27.9336,-5.95877,12.2721,-23.5649,17.5317,-24.9902,4.34812,4.52027,-0.90104,7.10487,2.84816,1.50559,1.60933,-20.9874,-8.66657,1.2372,2.8463
-11.1947,24.4004,9.93776,1.46752,-17.2565,-3.94575,13.0489,11.8484,-9.81177,-2.06373,0.321029,1.75448,-3.94347,-16.5365,-6.90149,3.7303,13.4678,-10.9942,-25.8623,0.574395
-7.3188,-24.6678,15.9679,10.8321,10.8937,19.9831,-20.7395,8.29914,3.78582,-3.25753,-9.60827,22.4191,-1.58345,-13.4552,5.13183,14.9445,-12.8375,-17.971,1.55152,21.3419
7.96707,-18.1534,-14.261,11.9106,14.2164,1.13006,-0.241797,5.26811,24.6894,-9.2124,-2.92545,-29.7855,-5.43581,20.189,-0.161413,-11.517,-3.20005,19.611,5.80539,-4.61368
-6.61674,-11.9061,24.1544,7.81106,-4.26924,-8.20684,2.48909,-2.93954,-27.31,18.546,-14.4115,22.1671,-0.787855,13.6439,-3.98183,6.90525,-20.6306,5.87808,16.7324,-3.46152
13.3196,-1.80025,25.4451,17.9644,23.3096,-2.86595,-10.1994,19.4772,1.08336,19.731,-1.40915,21.0182,-6.00909,2.74152,15.6642,13.363,-8.07119,-20.2299,13.7118,-6.93476
16.2593,-29.1669,15.7227,-17.5872,1.31328,6.56663,11.5951,3.88821,-5.25507,2.22495,15.2644,-0.944724,13.8897,-12.0017,2.29088,-18.6755,26.1113,3.79411,-20.0851,9.95974
-18.7441,-14.2141,1.17578,10.0767,15.691,12.1771,-19.5784,6.3129,17.7693,-8.09497,-15.3709,-4.65562,-7.68052,10.2936,-5.17264,5.18091,11.4911,-20.7613,-12.3851,0.149819
11.0832,-25.0773,21.8953,6.69066,-14.7502,-25.6741,9.46673,12.3212,-0.160968,18.6475,-6.90742,-16.6534,-0.292144,-14.2276,4.37691,-7.09019,1.90602,-10.8431,27.2274,-7.95667
-12.1167,13.9623,-9.58056,-24.4047,15.2662,-14.5172,-2.01842,6.30425,-27.1742,14.1804,-4.353,-10.3151,11.9488,5.28234,-27.6223,7.12487,10.6501,-12.7402,4.96627,-11.3701
16.7926,4.28674,24.515,-0.129634,-14.3158,6.96624,-13.6803,-2.26565,1.84392,17.465,-12.2379,12.5647,-5.80874,0.0452924,28.4503,-17.0893,17.5064,-8.02762,6.25412,-2.63577
22.3604,5.24967,18.8578,2.20463,20.012,1.22255,-7.10021,-15.737,15.8901,-12.3307,4.20732,11.6713,-20.4011,-4.52536,9.44564,7.62096,14.7544,6.08075,4.1117,10.746
1.29087,11.6309,4.5116,0.176893,22.4824,-2.62252,27.8739,-7.22988,29.8308,18.0054,2.39696,19.0471,-8.1982,12.7826,-11.2752,6.15489,17.4587,-7.18164,-6.3636,2.27934
18.7663,-12.1881,-15.8564,-15.5101,-15.129,-15.5743,-6.35428,26.1311,2.73539,-8.22062,8.43187,-15.6855,24.2477,9.56403,0.764121,-11.8408,-1.89234,-11.1841,-5.78997,1.28082
-2.95759,15.3718,-4.37401,-3.64756,10.6935,-3.12979,-21.062,-16.6066,-2.90885,4.86663,-16.3851,-0.828814,-16.5378,16.7128,-0.146334,4.00845,6.41316,24.1534,11.6529,21.4992
-16.3999,-0.959752,1.80496,-1.7408,1.51292,2.82122,13.3628,-2.30532,14.0055,16.1347,5.55052,-4.90397,23.2473,7.60339,-25.9237,-5.65102,-5.05845,-9.51739,-4.61936,-20.7174
1.41769,-15.7286,2.25866,-1.9207,11.4503,18.1247,-22.3138,-6.26574,26.3057,-7.99758,19.6151,-13.2958,22.3997,-17.2304,7.40356,-7.90847,0.889526,-9.01002,1.2528,1.46761
-10.7524,2.11481,29.0047,4.79174,-7.71808,-10.6111,14.6964,-20.9053,-27.2626,-2.75517,-13.0292,-18.793,-1.54711,-16.2867,-9.56586,3.10265,8.53625,-7.31771,8.97148,-2.61154
19.1779,13.138,29.7284,20.1905,-2.565,14.3835,-11.8447,-16.162,-6.22084,-10.9693,-6.2039,18.1585,-6.04401,-8.44415,17.3696,-3.55196,3.36104,15.8283,5.53141,2.22793
-5.52088,12.2655,14.7685,-16.556,2.05211,-8.01223,21.7753,16.1933,6.48081,3.28609,-18.3412,3.97051,-6.45802,4.62847,-21.5324,-11.3875,-5.45854,-17.5529,-11.7822,-23.1388
-9.11883,3.6443,0.288858,-15.4369,12.6633,-26.5367,0.208164,10.4318,-15.2746,12.463,20.7045,-18.6328,-17.27,-1.45891,6.16291,14.4706,15.9293,6.1948,20.6405,1.69649
-10.9772,-6.2072,-3.00077,-5.83112,-17.4489,-2.93093,-24.4105,-3.15588,1.73676,20.0901,-14.8677,-7.26354,14.4173,20.7352,12.3896,-25.0258,28.2802,1.8998,-12.2386,-20.962
-29.1832,-11.4283,1.04509,11.5573,-7.87538,-9.92903,22.025,5.93742,-16.0346,3.65623,20.902,5.09581,11.8349,-20.8538,-6.17779,0.220898,7.53621,-11.6009,-6.78484,9.33098
-11.7802,13.977,-5.3621,9.1918,17.9752,4.2697,13.0599,14.6997,-6.42783,10.7145,1.24617,1.7548,21.4031,17.6811,-5.90029,17.5216,1.16395,-20.3882,26.5891,16.0985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-485.222,-245.743,-94.5104,-7.81144,-307.024,-202.006,318.174,-100.006,-37.4539,-265.065,262.846,333.284,-86.5585,-41.3497,-362.293,87.9754,408.777,47.1528,203.689,-222.241
-170.317,233.016,-75.1283,291.897,407.835,208.705,448.427,-21.8839,-495.814,422.814,203.385,495.178,-447.661,176.291,-174.885,338.506,66.8139,95.9157,-171.457,-462.253
171.735,486.792,71.9317,496.678,133.281,35.8943,-10.9353,279.629,-155.953,-299.373,386.566,-246.901,417.092,-6.01098,-182.301,379.78,390.56,-285.793,-398.522,-171.317
402.552,-107.653,484.878,131.443,-288.43,-245.236,331.834,372.795,-193.566,-365.74,31.0042,-204.736,363.333,178.083,109.593,-151.39,159.928,-41.2894,143.152,-429.198
7.79501,-253.816,401.283,-88.2438,342.437,474.361,334.422,264.414,249.085,116.148,-65.6803,113.718,94.2801,-250.848,-150.145,-400.003,11.3354,-408.977,234.999,254.857
-364.475,-482.204,323.723,-213.609,-469.921,202.023,165.917,-423.899,353.876,400.096,460.002,-30.8066,-166.042,-32.7256,15.0036,-215.678,102.787,393.347,-295.747,-218.842
-376.657,-89.1411,81.9752,-478.524,-285.133,-117.146,70.0065,-314.231,-370.054,-185.954,426.391,285.7,358.598,66.5671,-163.43,380.705,-433.894,262.872,383.289,415.967
-244.091,-418.542,-474.564,153.062,-457.364,400.79,-243.881,57.7401,373.072,-203.667,-56.1541,-197.071,320.915,83.9474,-452.71,477.524,360.728,-315.109,-153.929,189.948
-111.63,-305.388,-451.616,8.18688,378.141,453.565,-351.038,196.573,-51.6332,-277.627,-439.333,271.934,319.814,202.319,-130.792,28.3991,392.968,489.316,42.956,196.129
-249.916,-30.5782,-52.6186,449.946,122.65,232.719,467.53,-88.97,-428.96,-348.793,-16.8664,-148.234,-272.111,351.995,-348.824,-144.153,160.367,440.968,-197.75,165.804
158.637,379.312,-144.303,-34.1885,-247.424,370.335,-63.1545,182.406,-65.66,-228.032,397.395,249.684,-258.141,148.16,-369.591,-139.29,88.4173,-44.192,-186.454,-378.648
-341.402,475.146,-387.683,-488.669,-243.451,-352.688,-135.204,-465.067,88.6578,39.6361,28.9549,70.9312,-345.553,287.387,436.843,-486.84,-27.2916,389.74,422.032,-261.454
80.4571,286.418,-355.172,386.888,355.309,225.715,-23.5941,-428.145,358.157,-293.27,-278.215,-353.322,176.851,-362.387,128.567,165.844,-318.21,-156.63,-209.754,236.25
