90,100,2.000000
90,200,5.000000
90,300,10.000000
90,400,9.000000
90,500,12.000000
90,100,0.000000
90,200,0.000000
90,300,0.000000
90,400,0.000000
90,500,1.000000
90,100,0.000000
90,200,0.000000
90,300,0.000000
90,400,0.000000
90,500,0.000000
