60,500,5.000000
70,500,6.000000
80,500,10.000000
90,500,14.000000
60,500,0.000000
70,500,0.000000
80,500,0.000000
90,500,1.000000
60,500,0.000000
70,500,0.000000
80,500,0.000000
90,500,0.000000
