90,100,2.493022
90,200,5.052355
90,300,7.385074
90,400,9.880174
90,500,12.286872
90,100,0.049080
90,200,0.067726
90,300,0.096821
90,400,0.130182
90,500,0.161860
90,100,0.039480
90,200,0.070895
90,300,0.098356
90,400,0.169230
90,500,0.165132
