9920.07,9417.74,8893.81,8562.64,8110.92,8110.92,7885.55,7269.78,7269.78,6979.8,6003.54,6003.54,6003.54,6003.54,5916.22,5792.21,5442.79,5393.19,5034.18,5034.18,4910.25,4739.16,4634.92,4634.92,4564.13,4263.1,4263.1,4240.12,4039.7,4039.7,3776.8,3755.8,3542.25,3542.25,3416.64,3305.17,3239.98,3237.39,3075.36,3075.36,3015.68,2942.51,2942.51,2891.68,2827.84,2827.84,2764.62,2646.16,2646.16,2608.92,2608.92,2524.84,2524.84,2524.84,2517.35,2517.35,2473.8,2473.8,2447,2430.84,2369.61,2369.61,2369.61,2353.25,2347.81,2347.81,2320.81,2287.94,2285.18,2285.18,2285.18,2246.09,2240.5,2234.19,2227.47,2227.47,2185.49,2185.49,2165.85,2150.5,2150.5,2150.5,2150.5,2103.42,2103.42,2103.42,2102.28,2091.62,2091.62,2077.5,2077.5,2068.28,2063,2063,2061.74,2061.74,2057.49,2055.06,2049.23,2045.4
49642,44226.7,44226.7,43015.9,42578.1,39723.9,33071,33071,32222.2,31555.5,28053.8,25216.7,24200,24179.9,20784.8,20657.1,18040.1,15335.3,15335.3,14520.4,14082,13092.8,12527.4,12527.4,11537.5,10484.2,10484.2,10353.8,10047.6,9891.72,9754.54,9292.58,9278.79,8880.77,8880.77,8839.9,8627.31,8446.53,8282.35,7730.49,7032.04,7032.04,7032.04,7032.04,6848.13,6803.57,6617.16,6617.16,6617.16,6450.18,6450.18,6450.18,6419.83,6259.43,6171.15,6171.15,6074.98,6064.44,5884.94,5841.88,5841.88,5838.66,5838.66,5703.33,5633.92,5633.92,5571.49,5505.8,5505.8,5503.01,5490.44,5446.34,5413.55,5354.94,5354.94,5354.94,5354.94,5354.94,5313.95,5313.95,5292.89,5292.89,5292.89,5292.75,5271.06,5260.42,5260.42,5260.42,5258.21,5258.21,5248.82,5221.4,5221.4,5221.4,5221.4,5216.52,5213.28,5208.96,5208.96,5208.41
2.21565e+10,1.77488e+10,1.34018e+10,1.12199e+10,1.12199e+10,8.92336e+09,6.53039e+09,5.80521e+09,4.41555e+09,4.20698e+09,4.20698e+09,3.83156e+09,2.48716e+09,2.44019e+09,1.77677e+09,1.75591e+09,1.18226e+09,1.18226e+09,1.17124e+09,1.11478e+09,1.02955e+09,9.04732e+08,9.04732e+08,8.97169e+08,6.57147e+08,6.57147e+08,6.57147e+08,6.57147e+08,6.15993e+08,6.15993e+08,6.15993e+08,5.97078e+08,5.97078e+08,5.59537e+08,5.59537e+08,5.59537e+08,5.36725e+08,4.57821e+08,4.57821e+08,4.55495e+08,4.55495e+08,4.35445e+08,4.35445e+08,3.97213e+08,3.97213e+08,3.97213e+08,3.97213e+08,3.97213e+08,3.96641e+08,3.91592e+08,3.78913e+08,3.78913e+08,3.78913e+08,3.72477e+08,3.72477e+08,3.71659e+08,3.6181e+08,3.61724e+08,3.55278e+08,3.5481e+08,3.54351e+08,3.49634e+08,3.4839e+08,3.48006e+08,3.47205e+08,3.46464e+08,3.45607e+08,3.44759e+08,3.43742e+08,3.42866e+08,3.42486e+08,3.39278e+08,3.39278e+08,3.39087e+08,3.39087e+08,3.36655e+08,3.36655e+08,3.36655e+08,3.35994e+08,3.35994e+08,3.35994e+08,3.35801e+08,3.35152e+08,3.35095e+08,3.35095e+08,3.34863e+08,3.34863e+08,3.34677e+08,3.34623e+08,3.34163e+08,3.34163e+08,3.34163e+08,3.34069e+08,3.34069e+08,3.34023e+08,3.33926e+08,3.33821e+08,3.33821e+08,3.338e+08,3.33695e+08
1.27629e+06,1.27629e+06,1.04206e+06,1.00759e+06,763794,763794,763794,760187,759461,662355,599818,599818,531009,491509,442530,426677,392556,345015,308383,289953,285547,285547,253606,216593,216593,214880,203902,186968,179924,165497,149182,141745,131681,131681,130271,130049,124948,121297,97220.7,92360.7,92360.7,80448.2,80448.2,80448.2,78263.9,78263.9,71414.4,71414.4,64921.2,64921.2,61943.9,57288.6,57288.6,55347.3,50358.3,49451.7,49451.7,48673.2,46912.4,45154.9,42007.1,41346.8,35711.2,34999.6,29364,29364,29364,29114.1,25716.4,20700.8,17986.5,17986.5,17973.9,14604.6,10537.5,10135.6,10135.6,9663.63,5940.75,5374.6,2863.3,2863.3,2699.04,2494.98,1576.97,467.499,-1194.29,-3489.59,-5653.86,-5676.42,-8494.35,-9120.8,-9120.8,-9868.11,-9951.38,-10577.8,-10973.9,-11441.3,-12898.4,-12898.4
581.659,521.811,493.189,493.184,442.134,442.129,416.213,416.208,379.889,379.884,379.884,379.884,379.884,379.884,379.884,379.884,364.366,364.361,364.361,364.361,364.361,364.361,364.361,364.361,364.361,364.361,364.361,364.361,362.708,362.007,362.002,362.002,362.002,331.526,331.521,331.521,331.521,331.521,331.521,331.521,331.521,331.521,318.551,317.782,317.777,317.777,317.777,317.777,317.777,317.777,317.777,312.955,312.95,312.95,312.95,312.18,312.175,312.175,312.175,312.175,312.175,312.175,312.175,312.1,312.095,312.095,312.095,312.095,312.095,312.095,312.095,312.095,312.095,312.095,311.587,311.582,311.582,310.595,310.59,310.59,310.59,310.59,310.59,310.082,310.077,310.077,310.077,310.077,310.077,310.077,310.077,310.077,310.077,310.077,310.077,310.077,310.077,310.077,310.077,310.077
-21.1844,-21.1844,-22.0415,-23.8304,-23.8304,-23.8304,-23.8304,-23.8304,-24.4111,-25.4793,-25.99,-26.7758,-26.7758,-27.033,-27.84,-28.2003,-28.2003,-28.5127,-29.0705,-29.3629,-29.3629,-30.1555,-30.1555,-30.1555,-30.4901,-30.6025,-30.9493,-31.5523,-32.3983,-32.6065,-32.6065,-32.8275,-32.8275,-33.0129,-33.0129,-33.0701,-33.1229,-33.4876,-33.4876,-33.4876,-33.4876,-33.4876,-33.4876,-33.6883,-33.6883,-33.8642,-33.8642,-33.8642,-34.2039,-34.2039,-34.2039,-34.2039,-34.2039,-34.4233,-34.5363,-34.5363,-34.5363,-34.5639,-34.5639,-34.7557,-34.7557,-34.7557,-34.8963,-34.9952,-34.9952,-35.1117,-35.1117,-35.1117,-35.299,-35.299,-35.3352,-35.5298,-35.5298,-35.5298,-35.5298,-35.5507,-35.5904,-35.6971,-35.6971,-35.6971,-35.7453,-35.7553,-35.838,-35.8918,-35.8961,-35.9178,-35.9499,-35.9907,-36.084,-36.194,-36.2522,-36.2522,-36.2522,-36.2522,-36.2522,-36.2541,-36.2541,-36.2541,-36.3122,-36.3122
10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463
445.561,437.756,398.425,386.133,365.508,365.508,343.19,322.127,322.127,293.225,293.225,274.618,266.963,266.963,257.469,239.378,239.378,239.378,227.467,227.467,217.213,205.96,189.369,188.905,187.713,181.316,180.04,169.957,169.957,163.017,161.838,161.291,152.892,152.892,151.602,141.955,141.955,141.955,137.551,137.551,134.562,133.759,133.759,130.125,123.765,123.132,120.126,119.025,115.844,115.844,113.733,111.921,111.921,110.122,109.442,106.496,104.152,104.152,101.867,101.841,95.3896,95.3896,95.3896,95.3896,94.595,93.6102,93.0795,91.0112,90.9771,90.6291,89.4845,89.4845,87.2368,87.2368,87.2368,84.8033,83.9171,83.9171,83.056,83.056,82.807,82.7692,82.1944,81.8079,81.7165,81.6788,81.4959,81.0334,80.93,79.8523,79.8523,79.8523,79.8523,79.6367,79.5186,79.1559,78.5462,78.221,77.7874,77.0415
510.919,503.269,496.798,465.771,460.56,460.56,429.609,429.609,429.609,429.609,404.57,404.57,404.57,400.728,385.822,379.94,377.687,368.347,357.148,347.901,341.611,340.441,337.93,335.718,326.295,323.696,309.399,304.604,303.278,295.179,285.644,280.253,267.018,267.018,264.775,257.084,242.55,239.657,239.657,231.053,229.593,229.593,228.518,220.62,220.62,220.62,218.888,218.888,217.146,217.01,212.308,212.308,212.308,212.288,209.726,209.726,209.726,207.319,207.245,204.722,204.722,201.889,201.889,201.889,199.44,199.388,199.03,194.568,192.403,192.403,192.403,190.937,190.937,189.29,189.29,188.078,186.527,185.315,184.729,181.975,181.975,180.555,180.555,180.477,180.477,178.079,176.345,175.107,174.942,173.463,171.417,171.122,169.644,169.644,167.16,167.16,167.16,167.16,166.993,166.993
-4652.25,-6343.96,-6627.11,-7805.73,-7805.73,-7805.73,-8393.07,-8828.36,-9437.72,-9849.21,-10525.7,-10713.4,-10715.9,-11372.2,-11372.2,-11733.7,-11801.4,-12032.3,-12374.3,-12703.6,-12875.9,-13473.3,-13473.3,-13700.2,-14221.5,-14223.6,-14366.4,-14675.3,-14675.3,-14675.3,-14854.2,-14854.2,-14869.4,-14906.6,-14906.6,-15040.8,-15040.8,-15075.4,-15111.6,-15301.1,-15394.9,-15394.9,-15570.5,-15570.5,-15572.1,-15572.5,-15642.7,-15856.7,-15856.7,-15856.7,-15856.7,-15918.6,-15987.1,-15987.1,-16031.3,-16222.9,-16227.2,-16227.2,-16308.3,-16308.3,-16308.3,-16314.7,-16314.7,-16314.7,-16314.7,-16320.1,-16320.1,-16329.1,-16329.1,-16335.2,-16343.5,-16357.1,-16357.1,-16359,-16372.6,-16372.6,-16379.4,-16391.3,-16391.3,-16395.4,-16405.4,-16406.2,-16406.2,-16423.4,-16436.2,-16436.2,-16436.2,-16436.2,-16436.2,-16444.7,-16459.6,-16463.9,-16463.9,-16466.9,-16469.8,-16474.4,-16474.4,-16474.6,-16475.9,-16500.8
