-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83,-2781.83
8.6984,7.71323,5.05194,1.13558,-1.88911,-2.61731,-3.49585,-4.54094,-4.54094,-4.54094,-4.54094,-4.54094,-4.54094,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.38517,-6.73115,-6.73115,-6.73115,-6.73115
-7.73438,-7.73438,-7.73438,-7.73438,-7.73438,-7.73438,-7.73438,-7.73438,-7.73438,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-7.93853,-8.50423,-8.50423,-8.50423,-8.50423,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.35402,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533,-9.69533
-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688,-15.6688
2.75817e+08,2.43524e+07,1.8451e+06,442806,36437.8,4498,4498,209.208,209.208,133.496,35.8237,6.56831,1.65453,0.16521,0.138075,0.0245704,0.0144366,0.00302528,0.00183694,0.000379001,0.000486321,8.70426e-05,1.24926e-05,2.05944e-05,2.33126e-06,1.71636e-06,8.58728e-07,2.41697e-07,1.2342e-06,3.45807e-07,3.52017e-08,3.44189e-09,4.35744e-09,8.85418e-09,1.08366e-09,2.67013e-09,6.56816e-10,1.15641e-10,1.24266e-09,1.28444e-09,2.3621e-10,8.75362e-11,7.10701e-13,4.60281e-11,2.72303e-12,2.94483e-12,8.71602e-12,1.26074e-12,2.12343e-13,1.25994e-13,6.56427e-14,2.06549e-12,6.83216e-15,1.32776e-13,5.78255e-14,1.8669e-14,4.97182e-15,4.76651e-15,3.92456e-15,1.4445e-15,2.89838e-15,1.52106e-14,2.94726e-15,1.38887e-15,3.1915e-15,7.89961e-17,4.30953e-16,1.62149e-16,6.17564e-18,3.28503e-17,1.40143e-17,1.65423e-17,8.82404e-19,4.64324e-18,3.67018e-19,1.71931e-19,4.12068e-20,3.94671e-19,5.78304e-22,7.91865e-21,2.85299e-20,3.42734e-20,1.28212e-19,2.46241e-20,2.36215e-20,6.36532e-21,4.4371e-20,3.11618e-21,2.80109e-21,1.01737e-20,4.37883e-20,9.85782e-21,3.05968e-22,3.70355e-20,3.14543e-21,1.34558e-22,6.00463e-21,2.25869e-22,2.1206e-21,2.07438e-24
1497.44,885.259,162.918,63.9923,21.861,4.68659,4.65831,4.65831,4.35689,3.74247,3.74247,3.74247,3.74247,2.67769,2.67769,2.67769,2.67769,2.67769,2.67769,2.67769,2.67769,2.40171,2.40171,2.40171,2.40171,2.40171,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,2.373,1.80309,1.80309,1.80309,1.80309,1.80309,1.80309,1.80309,1.80309,1.80309,1.80309,1.80309,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493,1.77493
17391.1,5455.6,1638.8,760.341,403.141,179.399,86.2329,55.259,31.6041,24.2982,19.8137,15.5293,13.8028,10.7374,9.44355,8.75326,8.44379,7.81488,7.66923,7.66014,7.49561,7.42073,7.42488,7.33519,7.32133,7.28946,7.3072,7.28402,7.26689,7.271,7.26813,7.2578,7.25814,7.26254,7.26234,7.25756,7.25741,7.25477,7.25591,7.25287,7.25485,7.25304,7.2539,7.25309,7.25255,7.25202,7.25114,7.25166,7.25071,7.25108,7.25173,7.25063,7.25065,7.25019,7.25037,7.25044,7.25047,7.25041,7.25025,7.25016,7.25015,7.25031,7.2502,7.25021,7.25025,7.25005,7.25008,7.25012,7.25016,7.25011,7.25007,7.25005,7.25007,7.25008,7.25005,7.25006,7.25003,7.25006,7.25003,7.25006,7.25004,7.25003,7.25002,7.25005,7.25002,7.25002,7.25002,7.25003,7.25001,7.25,7.25001,7.25002,7.25002,7.25001,7.25001,7.25001,7.25001,7.25001,7.25,7.25001
284.804,184.566,90.9449,57.9889,39.0927,22.6713,17.0328,12.4284,6.19129,5.15723,5.15723,3.87728,2.78038,1.2522,1.2522,0.567868,0.567868,0.234227,0.234227,0.234227,0.222375,0.0568565,0.0352139,0.0319785,0.0319785,0.0208619,0.0122775,0.00971332,0.00594221,0.00986469,0.00771307,0.0089798,0.00610284,0.00438177,0.00408017,0.00211223,0.00225767,0.00189534,0.00185536,0.00159744,0.000773512,0.0012044,0.000820617,0.000691058,0.00129896,0.00114349,0.000417524,0.000537695,0.000354897,0.000507081,0.000703652,0.000473735,0.000546799,0.000405932,0.000285317,0.000429586,0.000420816,0.000246787,0.000260869,0.000222225,0.000102034,9.9283e-05,0.000278764,0.000229072,0.000215356,0.000124075,6.68007e-05,0.000146865,0.000131417,0.000120942,4.46719e-05,5.89989e-05,7.04891e-05,0.000113971,4.59158e-05,3.33015e-05,1.78151e-05,3.79386e-05,5.01567e-05,3.84616e-05,5.48551e-05,4.59241e-05,4.31622e-05,3.96942e-05,1.86736e-05,9.12175e-06,2.31243e-05,2.86725e-05,1.75241e-05,1.10932e-05,1.71319e-05,1.06099e-05,2.04128e-05,4.25442e-06,1.57854e-05,1.62231e-05,1.74079e-05,1.54731e-05,5.70328e-06,8.84585e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9900.7,9898.61,9898.61,9898.61,9898.61,9898.61,9898.61,9898.61,9898.61,9898.61,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55,9435.55
16538.3,5707.98,1088.17,655.222,189.87,94.9405,58.1456,33.9005,11.1028,6.84627,3.88258,0.931965,0.931965,0.508695,0.0888035,0.214779,0.129615,0.0576328,0.019463,0.0284806,0.00645168,0.00661462,0.00528068,0.00290379,0.002706,0.000932246,0.00040829,0.000155694,0.000361555,0.000423739,0.000370944,0.000260624,7.32717e-05,0.00015173,0.00012751,7.03955e-05,1.71944e-05,1.68845e-05,1.13279e-05,6.19656e-06,8.15721e-06,1.32145e-05,4.34216e-06,5.11303e-06,3.45203e-06,2.89632e-06,5.28939e-06,2.09297e-06,2.6929e-07,8.05353e-07,7.72263e-07,2.63905e-07,1.49795e-07,1.95717e-07,1.45628e-07,9.5655e-08,4.71452e-08,4.29875e-08,3.65011e-08,3.4793e-08,1.6387e-08,5.1683e-08,4.96809e-08,3.76293e-08,6.04882e-08,3.0334e-08,4.21879e-08,3.96187e-08,1.90803e-08,2.32579e-08,1.44533e-08,3.58737e-09,6.02868e-09,9.86375e-09,2.04004e-09,2.28887e-09,6.77001e-09,2.65535e-09,2.00492e-09,7.03998e-10,2.45935e-09,2.05457e-09,4.43033e-10,9.43841e-11,2.52317e-10,6.00525e-10,4.49263e-11,1.70473e-10,4.46633e-11,2.56014e-11,2.51732e-11,2.87468e-10,1.7987e-11,1.80818e-11,5.3741e-11,6.09344e-12,5.5822e-11,1.15974e-11,1.60294e-11,2.17122e-11
1.58446e+09,6.99017e+07,1.35857e+07,3.30077e+06,418736,189736,77371.2,29221.3,8039.56,771.706,712.03,484.414,187.529,77.62,47.4234,46.5912,37.5792,34.2871,31.0574,27.6724,27.6724,27.5848,27.5848,27.0856,26.6732,26.6732,26.5191,26.5191,26.5191,26.4967,26.1277,26.1277,26.1277,26.1277,26.1277,26.1277,26.1277,26.1277,26.1277,26.1277,26.1277,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6645,25.6017,25.6017,25.6017,25.6017,25.6017,25.6017,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5285,25.5228,25.5228,25.5228,25.5228,25.5228,25.5228,25.5228,25.5285,25.3686,25.3686,25.3686,25.3686,25.3686,25.3686,25.3686
487960,110073,37402.6,10172.4,-2155.66,-10851.6,-44580.7,-60046.9,-75115.5,-75115.5,-81895.6,-82580.5,-82580.5,-82580.5,-83811.6,-85533.3,-85533.3,-85533.3,-85533.3,-86366.4,-86366.4,-86366.4,-86366.4,-86366.4,-88213,-88213,-88213,-88213,-88263.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89163.2,-89546.9,-89546.9,-89546.9,-89546.9,-89546.9,-89869.3,-89869.3,-89869.3,-89869.3,-89966.7,-89966.7,-89966.7,-89969.1,-89969.1,-89969.1,-89970.2,-89970.2,-89970.2,-89970.2,-89970.2,-89970.2,-89970.2,-89986.3,-89986.3,-89986.3,-89989.1,-89993.9,-89997.4,-89997.8,-89997.9,-89998.6,-89999.7,-89999.7,-89999.8,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9
123738,172061,194518,209784,217514,222535,229466,235368,245481,257152,265056,269180,272410,277364,280351,283240,286044,292737,299833,302152,304742,308230,309957,311551,312790,313621,314743,315682,316984,318218,318907,321360,322554,325268,326449,328123,329168,329918,332691,336648,340548,345332,353525,360771,365450,368478,370731,372821,380613,388613,393024,395751,400010,408809,413744,415925,418823,421007,427408,429259,431201,434710,440331,447343,455390,465164,473252,483746,498313,508378,514703,517024,519821,521256,522874,524218,525531,527716,531666,534336,536185,538909,541124,545852,552133,559683,565164,571968,573440,576193,579338,584518,587584,590196,593695,601868,605064,612460,620346,629148
-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-25.4246,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196,-26.7196
